ID,SMILES,T.cruzi,Tb.brucei,Tb.rhodesiense
2449,COC1=CC(=CC=C1N1C=C(N=N1)C1=CC=C(C=C1)C1=NCCN1)C1=NCCN1,,,1.0
7797,[H]N(N=C([H])C1=C([H])C([H])=C(O1)C([H])([H])[H])C(=O)C([H])([H])N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
4035,[H]N(C(=O)C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C1=NC(=NC([H])=C1[H])N([H])C1=C([H])C(C#N)=C([H])C([H])=C1[H],1.0,,
7269,[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
1577,NC(=N)C1=CC=NC(=C1)C1=CC(=CC=C1)C1=CC(=CC=N1)C(N)=N,,,1.0
6437,[H]N(N=C([H])C1=C([H])C([H])=C([H])S1)C1=NC(=O)C(S1)(C([H])([H])[H])C([H])([H])[H],0.0,,
6214,[H]N(C(=S)N([H])C1=C([H])C2=C(C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C2([H])[H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0.0,,
464,CC1=CC(Br)=CC(C)=C1OC1=NC(Cl)=NC(NC2=CC=C(C=C2)C#N)=N1,,1.0,1.0
3731,[H]N(C1=NN([H])C(=C1C([H])([H])[H])C([H])([H])[H])C1=C2C([H])=C([H])N([H])C2=NC([H])=C1[H],1.0,,
755,CC1(COC2=CC=C(OC(F)(F)F)C=C2)CN2N=C(N=C2S1(=O)=O)[N+]([O-])=O,,1.0,
4435,[H]N(C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
4331,[H]C1=NC([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])C2([H])C([H])([H])N(C3=C(F)C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])C1([H])[H],1.0,,
8391,[H]N(C(=O)C1=C([H])C([H])=C([H])O1)C([H])([H])C([H])([H])C1=NC(=NO1)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
2105,CCN(CC)CC(=O)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,,,1.0
2441,NC(=N)C1=CC=C(C=C1)N1C=C(N=N1)C1=CC=C(C=C1O)C(N)=N,,,1.0
8331,[H]N([H])C1=C(OC2=NC(=C([H])C(C3=C([H])C([H])=C([H])O3)=C12)C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)N([H])N=C([H])C1=C([H])N=C([H])C([H])=C1[H],0.0,,
7610,[H]OC1=C([H])C(=NC(SC([H])([H])C(=O)N([H])C2=C([H])C(=C([H])C([H])=C2[H])C([H])([H])[H])=N1)N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
6842,[H]N(C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C(=O)N([H])C([H])([H])C(=O)N([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
8335,[H]N(C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(OC(F)(F)F)C([H])=C1[H],0.0,,
7908,[H]OC(=O)C1=C([H])C(=C([H])C(N([H])C(=O)C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1[H])C(=O)O[H],0.0,,
3185,CCC1=CC=C(NC(=O)NC2=CC=CC=C2O)C=C1,,,0.0
6316,[H]N(C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H])S(=O)(=O)C1=C([H])C2=C(N([H])C(=O)C([H])([H])C2([H])[H])C([H])=C1[H],0.0,,
4258,[H]OC1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C2=C([H])C([H])=C(O2)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],1.0,,
5981,[H]OC(=O)C([H])(C([H])([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
4876,[H]N(C(=O)C1([H])N(C([H])([H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H])C1=NC(=C([H])S1)C1=C([H])C([H])=C(F)C([H])=C1[H],1.0,,
1102,OB1OCC2=CC=C(C=C12)N1C=CC(=C1)C(=O)C1=CC=C(Cl)C=C1Cl,,1.0,
806,CCCC(=O)OC1=CC=C(C=C1OC(=O)CCC)C(=O)C1=C(O)C2(CC=C(C)C)CC(CC=C(C)C)C(C)(CCC=C(C)C)C(CC=C(C)C)(C1=O)C2=O,,1.0,
4801,[H]C1=NC([H])=C(C([H])=C1[H])C([H])([H])N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H])C1=NC2=C(S1)C([H])=C(F)C([H])=C2F,1.0,,
5804,[H]C1=C([H])C([H])=C([H])C(=N1)N1C([H])([H])C([H])([H])N(C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
6978,[H]N(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)C1=C([H])C(=NC2=C1C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C([H])S1,0.0,,
934,CCOC1CCC2=NC3=CC(Cl)=CC=C3C(NCCCCCCCCCNC3=C4CC(CCC4=NC4=CC(Cl)=CC=C34)OCC)=C2C1,,1.0,
726,CCCCCCCCCOC(=O)OCCC1=CC=C(O)C(O)=C1,,1.0,
518,[O-][N+](=O)C1=NN(CCCCN2CCN(CC3=CC=C(C=C3)C(F)(F)F)CC2)C=N1,,0.0,1.0
6949,[H]N(C(=O)C([H])([H])OC(=O)C([H])=C([H])C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
4561,[H]N(C(=O)C1=C([H])C([H])=C(O1)C1=C(Cl)C([H])=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
8804,[H]C([H])=C([H])C([H])([H])N([H])C1=NC([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C(C(=O)OC([H])([H])[H])=C(N1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H],0.0,,
3506,[H]N(C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(Cl)=C1[H])C1=NN=C(N1[H])C1=NC([H])=C([H])C([H])=C1[H],1.0,,
3860,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C(=O)N([H])C1([H])C([H])([H])C1([H])[H],1.0,,
3839,[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])N=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H],1.0,,
5238,[H]N(C(=O)C([H])([H])SC1=NN=C(O1)C1=C(OC(=C1[H])C([H])([H])[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F,0.0,,
5420,[H]N(C(=O)C([H])([H])SC1=NC(=C([H])C(=N1)C1=C([H])C([H])=C([H])S1)C(F)(F)F)C1=NOC(=C1[H])C([H])([H])[H],0.0,,
7175,[H]N(C(=O)C([H])([H])OC(=O)C([H])=C([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
7289,[H]N(C(=S)N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C(Br)C([H])=C1[H],0.0,,
3162,NC1=CC(Cl)=CC=C1SC1=CC=CC=C1,,,0.0
960,CCCCN1C=C(C(=O)NCC2=CC=CC=C2)C(=O)C2=CC(F)=C(C=C12)N(C)C,,1.0,
1046,COC1=CC=CC(C=CC(=O)C2=C(O)C3=CC=CC=C3NC2=O)=C1,,1.0,
4858,[H]C1=NC([H])=C(C([H])=C1[H])C([H])([H])N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC2=C(OC([H])([H])[H])C([H])=C([H])C(=C2S1)C([H])([H])[H],1.0,,
1240,CCC1=CC=C(OCC2=CC=C(C=C2)C(=O)N2CCN(C)CC2)C=C1,,0.0,
5224,[H]N1C(SC([H])([H])C2=NC([H])=C([H])C([H])=C2[H])=NC2=C(C(=NN2C1=O)C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
3989,[H]OC(C1=C([H])N=C([H])N=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H],1.0,,
1621,ClC1=CC=C(C(N2C=CN=C2)C2=CNC=C2C2=CC=C(Cl)C=C2Cl)C(Cl)=C1,,,0.0
2767,COC1=CC=CC(=C1)C1=CSC(CCNC(=O)C2=CC=CC=C2)=N1,,,1.0
4924,[H]N(C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C2=NC([H])=C([H])N2C2=C([H])C(Cl)=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H],0.0,,
8079,[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])C([H])(OC([H])([H])C([H])([H])[H])OC(=C([H])C1([H])C1([H])C([H])([H])C1([H])[H])C(=O)N([H])C1([H])C([H])([H])C1([H])[H],0.0,,
775,CC1=CC=C(NC(=O)CN2C(=O)SC(N3N=C(CC3C3=CC=C(Cl)C=C3)C3=CC=C4C=CC=CC4=C3)C2=O)C=C1,,1.0,
8032,[H]OC1=NC(=NC2=C1SC([H])=C2[H])C([H])([H])N(C([H])([H])C1=NC2=C(C([H])=C([H])C([H])=C2[H])C(O[H])=N1)C([H])([H])C([H])([H])[H],0.0,,
1070,CC(=NNC(=S)NC1=CC=CC=C1)C1=CC=C(Br)C=C1,,1.0,
8984,[H]OC(C1=NC([H])=NN1C([H])([H])C#C[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
2028,COC1=CC=C(CN2C3=CC=C(OC(C)=O)C=C3C(C)=CC2(C)C)C=C1,,,1.0
5581,[H]N([H])C1=NN=NN1N=C([H])C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.0,,
6767,[H]N(C(=O)C1=C([H])C([H])=C(OC(=O)C([H])([H])OC2=C(C([H])=C(Cl)C([H])=C2[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
5131,[H]C1=C([H])C2=C(C([H])=C1[H])C1=NN=C(C([H])=C1C2=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
770,CCC1(O)CC2CN(C1)CCC1=C(NC3=CC=CC=C13)C(C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C=O)C1C22CCN3CC=CC(CC)(C23)C(OC(C)=O)C1(O)C(=O)OC,,1.0,
3019,CC(C)=CCCC(C)=CCC1(C)SC(O)=C(C)C1=O,,,0.0
6560,[H]N(C(=S)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(OC2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0.0,,
3628,[H]C1=NC([H])=C(C([H])=N1)C([H])(N1C([H])([H])C([H])([H])N(C2=NC(=NO2)C([H])([H])[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
2119,CC(C)(C)C(=O)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,,,1.0
2922,CCCCCCCCCCCCNC(N)=N,,,0.0
1661,C(CCNC1=CC=C(C=C1)C1=NCCN1)CCNC1=CC=C(C=C1)C1=NCCN1,,,1.0
345,CCOC(=O)C1=CC=C(NC(=O)CSC2=NN=C(NC(=O)C34CC5CC(CC(C5)C3)C4)S2)C=C1,0.0,0.0,
7238,[H]N(C1=NC(=NC2=C1C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0.0,,
1927,COC1=CC=C(OC2=CC(=O)C3=CC=CC(OC)=C3C2=O)C=C1,,,1.0
7347,[H]N([H])C(=O)C1=C(N([H])C(=O)N([H])C2=C(OC([H])([H])[H])C([H])=C([H])C(Cl)=C2[H])C([H])=C([H])C([H])=C1[H],0.0,,
1323,[O-][N+](=O)C1=NC=CN1CCCNC1=NC2=CC=C(Cl)C=C2S1,,,1.0
2626,NC(=N)C1=CC=C(C=C1)C1=CC2=CC=C(C=C2N1)C(N)=N,,,1.0
5730,[H]N(C(=O)C([H])([H])SC1=C([H])C(=O)N(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
4614,[H]N([H])C([H])([H])C(=O)N(C1=C([H])C(=C([H])C(F)=C1[H])C1=NC2=C(S1)C([H])=C([H])C([H])=C2[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H],1.0,,
1198,OCC1C(O)C(O)CN1CC1=CSC2=CN=CN=C12,,0.0,
1526,NC1=CC=C(NC2=CC=C(C=C2C(O)=O)[N+]([O-])=O)C=C1,,,0.0
998,[O-][N+](=O)C1=C(CS(=O)(=O)C2=CC=CC=C2)N=C2N1C=C(Cl)C=C2C1=CC=CC=C1C(F)(F)F,,1.0,
6930,[H]N1C(=S)N([H])C(=O)C([H])(C1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.0,,
7558,[H]OC(=O)C1=C([H])C([H])=C(S1)C(=NN([H])C(=O)C1=NC([H])=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
7260,[H]OC1=NC([H])=NC(=C1Br)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0.0,,
5799,[H]OC1=C(C(=NC(SC([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=N1)N([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
5817,[H]N(C(=O)N1C([H])([H])C([H])([H])N(C2=NC3=C(S2)C([H])=C([H])C([H])=C3[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
1685,CCOC(=O)C1=CC(=CC=C1OCCCCCOC1=CC=C(C=C1C(=O)OCC)C(=N)NC(C)C)C(=N)NC(C)C,,,1.0
2575,NC(=N)C1=CC(=CC=C1)C1=NOC(=C1)C1=CC=C(C=N1)C(N)=N,,,1.0
8056,[H]OC1=C(C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])=C(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
158,CCCCN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=NC2=C(C)C=CC(C)=C2S1,0.0,0.0,
7372,[H]C1=NC([H])=C(C([H])=C1[H])C([H])([H])SC1=NC([H])([H])C([H])([H])N1S(=O)(=O)C([H])([H])C([H])([H])[H],0.0,,
2209,ClC1=CC=C(C=C1)C1CC2(CC(C1NCC2)C1=CC=C(Cl)C=C1)N1CCCCC1,,,1.0
2521,BrC1=CC(=CC=C1)C(=O)C=CC1=CC=CC=N1,,,1.0
8540,[H]C1=C2C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C2([H])OC(=O)C([H])(C([H])([H])N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C12[H],0.0,,
8416,[H]N([H])C1=C(C(=O)OC([H])([H])C([H])([H])[H])C(SC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NN1[H],0.0,,
4205,[H]N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H])S(=O)(=O)C([H])([H])[H],1.0,,
6398,[H]N(C(=O)C1=C([H])N(N=C1C1=C([H])C([H])=C(Br)C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC(=NS1)C([H])([H])C(=O)C([H])([H])[H],0.0,,
5375,[H]N(C(=O)C([H])(N1C([H])=C([H])C([H])=C([H])C1=O)C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H],0.0,,
8259,[H]OC1([H])N(N=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C(=C2[H])C([H])([H])SC2=NC([H])=C([H])C([H])=C2[H])C([H])([H])N([H])C2([H])C3=C(N([H])C12[H])C([H])=C([H])C(F)=C3[H],0.0,,
1354,CC(=O)OCC1OC(C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)N1C(=O)C(C2=CC=CC=C12)=C1C(=O)NC2=CC=C(Br)C=C12,,,1.0
1056,CC(=NNC(N)=S)C1=CC=CC=C1,,0.0,
8328,[H]N(C(=O)ON=C(C1=C(ON=C1C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
3762,[H]OC1=C(C([H])=C(Cl)C(=C1[H])C([H])([H])[H])C1=NN([H])C2=C1C([H])(N(C2=O)C([H])([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C(F)C([H])=C([H])C([H])=C1[H],0.0,,
6816,[H]N(N=C([H])C1=C(N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C(=O)C1=NN([H])C(=C1[H])C1=C([H])C([H])=C([H])S1,0.0,,
6673,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C([H])C(=C1[H])C(=O)N([H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[H],0.0,,
7009,[H]N1C([H])=C(C2=NN=C(SC([H])([H])C(=O)N3C4=C(C([H])=C([H])C([H])=C4[H])C([H])([H])C3([H])[H])N2C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])C2=C1C([H])=C([H])C([H])=C2[H],0.0,,
4885,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])N1N=C(C([H])=C([H])C1=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H])C1=C(SC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0.0,,
7930,[H]N(C1=C(Cl)C([H])=C(C([H])=N1)C(F)(F)F)C([H])([H])C([H])([H])N1C(=O)N([H])C(=O)C(=C([H])N(C([H])([H])[H])C([H])([H])[H])C1=O,0.0,,
7838,[H]N(C(=O)C([H])([H])N1N=NC(=N1)C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C(C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
1934,COC1=CC=C(OC2=CC(=O)C3=CC=CC=C3C2=O)C=C1,,,1.0
142,ClC1=CC=C(C=C1)S(=O)(=O)NCC(N1CCN(CC2=CC=CC=C2)CC1)C1=CC=CN=C1,1.0,0.0,
2482,COC1=CC(=CC(Br)=C1OCC1=CC=CC(=C1)C(N)=NO)C(N)=NO,,,0.0
848,CC1=CC=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Cl)=C1,,1.0,
4243,[H]N(C(=O)C1=C([H])ON=C1C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
6480,[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC(=C(S1)C1=C([H])SC(=N1)N([H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
4715,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1.0,,
1631,ClC1=CC=C(C(N2C=CN=C2)C2=CNC=C2C2=CC=CC3=CC=CC=C23)C(Cl)=C1,,,0.0
8823,[H]N(C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])C1=NN=C(OC([H])([H])[H])C2=C1C([H])=C([H])C([H])=C2[H],0.0,,
879,COC1=CC=C(C=C1O)C1=COC2=CC(O)=CC=C2C1=O,,0.0,
7008,[H]N(N=C([H])C1=C([H])N(N=C1C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)C1=C([H])C(OC([H])([H])C([H])([H])[H])=C(OC([H])([H])C([H])([H])[H])C(OC([H])([H])C([H])([H])[H])=C1[H],0.0,,
2363,NC(=N)NC1=CC=C2CCCC2=C1,,,1.0
4390,[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])C1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=N1)N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1.0,,
8538,[H]N(C1=NC(=NC(=N1)N([H])C([H])([H])C([H])([H])[H])N(N=C([H])C1=C([H])C([H])=C([H])O1)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.0,,
2828,CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O,,,0.0
6953,[H]C1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C1=C2C(SC([H])=C2C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])=NC([H])=N1,0.0,,
8418,[H]C1=C([H])C([H])=C(C([H])=C1[H])C1=NC(=C([H])C(Br)=N1)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
4483,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C(=C([H])C([H])=C1[H])C(=O)N([H])[H])C1=C([H])C(F)=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],1.0,,
6665,[H]OC(C1=C([H])C([H])=C([H])C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C(=S)N([H])C2=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C2[H])C([H])([H])C1([H])[H],0.0,,
3187,CCC1=CC=C(C=C1)C(=O)N1C(=O)OC2=CC=CC=C2C1=O,,,0.0
8939,[H]N(C(=O)C1([H])C([H])([H])N(C(=O)C([H])([H])C1([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C1=NC([H])=C([H])C([H])=C1C([H])([H])[H],0.0,,
3814,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
3140,CNC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CS)C(=O)NCCC1=CC=CC2=CC=CC=C12,,,0.0
3561,[H]N(C(=O)C1=C(F)C([H])=C([H])C([H])=C1C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],1.0,,
1151,CCC(=O)OC1=CC2=C(C)C3=C(C=CC22COC(=O)C2C1)C(=O)OC3C1=COC=C1,,0.0,
2181,FC1=C2C=C(SC2=C(F)C(SC2=CC=CC=C2Br)=C1F)C(=O)C1=CC=CC=C1,,,1.0
1946,C[S+]([O-])CC1OC(C(O)C1O)N1C=NC2=C(N)N=C(Cl)N=C12,,,0.0
60,CN(C)CCCN(C(=O)C=CC1=CC=CC=C1)C1=NC2=CC=CC=C2S1,1.0,1.0,
8768,[H]OC1=C(C(=O)C2=C([H])C([H])=C([H])O2)C([H])(N(C2=NC(=C(S2)C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])C1=O)C1=C([H])C([H])=C(O1)C([H])([H])[H],0.0,,
5745,[H]N(C1=C([H])C([H])=C2SC([H])=NC2=C1[H])S(=O)(=O)C1=C(C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
2163,CCC(=O)N(CCCCCCCCN)C1CCN(CCC2=CC=CC=C2)CC1,,,1.0
5893,[H]C1=NC(=NC(N2C([H])([H])C([H])([H])N(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])=C1F)N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
8565,[H]OC1=C([H])C([H])=C(C([H])=C1O[H])C1=C([H])N2C([H])=C([H])C([H])=C([H])C2=N1,0.0,,
7011,[H]N(C(=O)C1=C([H])C([H])=C([H])S1)C1=NN=C(SC([H])([H])C2=C([H])C(=O)C(OC(=O)C3=C([H])C(=C(C([H])=C3[H])C([H])([H])[H])C([H])([H])[H])=C([H])O2)S1,0.0,,
1780,CC(C)NC(=N)C1=CC=C2C=C(OC2=C1)C1=CC=C(OCCCCCCOC2=CC=CC=C2)C=C1,,,1.0
7738,[H]N(C(=S)N1C([H])([H])C([H])([H])SC1([H])C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
5728,[H]N(C(=O)C1([H])C([H])([H])N(C(=O)C2=C([H])C3=C(C([H])=C([H])S3)N2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
6458,[H]N(C(=O)C1=C([H])C2=C(S1)C1=C(OC2([H])[H])C([H])=C([H])C([H])=C1[H])C1=NC([H])=C([H])S1,0.0,,
